"access_no","date","address","access"
"1323238","2019/04/05 19:21","第六教学楼[进门]","1"
"923174","2019/04/05 19:21","飞凤轩[进门]","1"
"15363220","2019/04/05 19:21","第六教学楼[出门]","1"
"923174","2019/04/05 19:21","飞凤轩[进门]","1"
"21407770","2019/04/05 19:22","飞凤轩[进门]","1"
"22062581","2019/04/05 19:22","飞凤轩[进门]","1"
"20442666","2019/04/05 19:22","第六教学楼[出门]","1"
"15363220","2019/04/05 19:23","第六教学楼[进门]","1"
"20448922","2019/04/05 19:23","飞凤轩[进门]","1"
"15038119","2019/04/05 19:23","飞凤轩[进门]","1"
"21758426","2019/04/05 19:24","第六教学楼[进门]","1"
"4262516","2019/04/05 19:24","第六教学楼[进门]","1"
"18125463","2019/04/05 19:24","青鸾苑[出门]","1"
"1054944","2019/04/05 19:24","飞凤轩[进门]","1"
"16702391","2019/04/05 19:25","飞凤轩[进门]","1"
"16702391","2019/04/05 19:25","飞凤轩[进门]","1"
"17262901","2019/04/05 19:25","第六教学楼[出门]","1"
"1444006","2019/04/05 19:26","飞凤轩[进门]","1"
"20554055","2019/04/05 19:26","青鸾苑[出门]","1"
"21245194","2019/04/05 19:27","飞凤轩[进门]","1"
"21105431","2019/04/05 19:28","第六教学楼[进门]","1"
"16562071","2019/04/05 19:28","青鸾苑[进门]","1"
"17708197","2019/04/05 19:28","第六教学楼[进门]","1"
"505254","2019/04/05 19:28","青鸾苑[进门]","1"
"20856180","2019/04/05 19:30","飞凤轩[进门]","1"
"17262901","2019/04/05 19:30","第六教学楼[进门]","1"
"17262901","2019/04/05 19:30","第六教学楼[进门]","1"
"17723957","2019/04/05 19:30","飞凤轩[出门]","1"
"18304535","2019/04/05 19:30","青鸾苑[进门]","1"
"16801184","2019/04/05 19:31","飞凤轩[进门]","1"
"17958261","2019/04/05 19:31","飞凤轩[进门]","1"
"24840203","2019/04/05 19:31","青鸾苑[进门]","1"
"10556706","2019/04/05 19:31","第六教学楼[出门]","1"
"19756650","2019/04/05 19:32","飞凤轩[进门]","1"
"10246011","2019/04/05 19:32","第六教学楼[进门]","1"
"3801552","2019/04/05 19:32","第六教学楼[出门]","1"
"1021238","2019/04/05 19:33","第六教学楼[进门]","1"
"21712714","2019/04/05 19:33","第六教学楼[出门]","1"
"20218263","2019/04/05 19:34","青鸾苑[出门]","1"
"17622087","2019/04/05 19:34","青鸾苑[进门]","1"
"15923668","2019/04/05 19:34","第六教学楼[进门]","1"
"21844756","2019/04/05 19:35","青鸾苑[进门]","1"
"10052224","2019/04/05 19:35","飞凤轩[进门]","1"
"2405010","2019/04/05 19:35","第六教学楼[进门]","1"
"12358500","2019/04/05 19:36","飞凤轩[进门]","1"
"19049098","2019/04/05 19:36","飞凤轩[进门]","1"
"16138359","2019/04/05 19:36","青鸾苑[进门]","1"
"16856341","2019/04/05 19:37","飞凤轩[进门]","1"
"3801552","2019/04/05 19:37","第六教学楼[进门]","1"
"8021664","2019/04/05 19:38","飞凤轩[出门]","1"
"20711738","2019/04/05 19:39","第六教学楼[进门]","1"
"1054944","2019/04/05 19:39","飞凤轩[出门]","1"
"18240935","2019/04/05 19:39","第六教学楼[出门]","1"
"419622","2019/04/05 19:40","飞凤轩[进门]","1"
"20346682","2019/04/05 19:40","第六教学楼[进门]","1"
"20523338","2019/04/05 19:41","飞凤轩[出门]","1"
"16864852","2019/04/05 19:41","飞凤轩[进门]","1"
"137899","2019/04/05 19:42","飞凤轩[出门]","1"
"20527140","2019/04/05 19:43","青鸾苑[进门]","1"
"17407498","2019/04/05 19:43","飞凤轩[进门]","1"
"23263946","2019/04/05 19:43","第六教学楼[出门]","1"
"17627189","2019/04/05 19:43","飞凤轩[进门]","1"
"17057831","2019/04/05 19:44","第六教学楼[进门]","1"
"340119","2019/04/05 19:44","青鸾苑[进门]","1"
"17459269","2019/04/05 19:45","第六教学楼[出门]","1"
"24321546","2019/04/05 19:45","飞凤轩[进门]","1"
"21318826","2019/04/05 19:45","第六教学楼[出门]","1"
"20202266","2019/04/05 19:46","第六教学楼[进门]","1"
"12218004","2019/04/05 19:46","飞凤轩[进门]","1"
"5326740","2019/04/05 19:46","青鸾苑[进门]","1"
"21607994","2019/04/05 19:47","飞凤轩[进门]","1"
"18745767","2019/04/05 19:47","第六教学楼[进门]","1"
"19617370","2019/04/05 19:47","飞凤轩[进门]","1"
"24536650","2019/04/05 19:47","飞凤轩[进门]","1"
"23263946","2019/04/05 19:47","第六教学楼[进门]","1"
"17840453","2019/04/05 19:48","青鸾苑[出门]","1"
"22639082","2019/04/05 19:49","飞凤轩[出门]","1"
"19931588","2019/04/05 19:49","第六教学楼[进门]","1"
"562582","2019/04/05 19:49","飞凤轩[进门]","1"
"20346682","2019/04/05 19:49","第六教学楼[进门]","1"
"8011572","2019/04/05 19:49","飞凤轩[出门]","1"
"13916804","2019/04/05 19:50","飞凤轩[进门]","1"
"16401127","2019/04/05 19:50","青鸾苑[出门]","1"
"17233682","2019/04/05 19:50","第六教学楼[出门]","1"
"19049098","2019/04/05 19:51","飞凤轩[出门]","1"
"3724791","2019/04/05 19:51","青鸾苑[进门]","1"
"19352730","2019/04/05 19:51","飞凤轩[进门]","1"
"16401127","2019/04/05 19:51","青鸾苑[进门]","1"
"11936011","2019/04/05 19:52","飞凤轩[进门]","1"
"17233682","2019/04/05 19:52","第六教学楼[进门]","1"
"20706394","2019/04/05 19:55","飞凤轩[进门]","1"
"18425274","2019/04/05 19:55","飞凤轩[进门]","1"
"16149716","2019/04/05 19:56","第六教学楼[出门]","1"
"20719722","2019/04/05 19:56","飞凤轩[出门]","1"
"124859","2019/04/05 19:56","飞凤轩[出门]","1"
"124859","2019/04/05 19:57","飞凤轩[进门]","1"
"15339268","2019/04/05 19:57","第六教学楼[进门]","1"
"17750453","2019/04/05 19:57","飞凤轩[进门]","1"
"20940756","2019/04/05 19:58","飞凤轩[进门]","1"
"16138359","2019/04/05 19:58","青鸾苑[出门]","1"
"5223428","2019/04/05 19:59","青鸾苑[进门]","1"
"19119242","2019/04/05 19:59","飞凤轩[进门]","1"
"19845018","2019/04/05 19:59","飞凤轩[进门]","1"
"17937495","2019/04/05 20:00","第六教学楼[进门]","1"
"17922823","2019/04/05 20:00","青鸾苑[出门]","1"
"340822","2019/04/05 00:00","青鸾苑[进门]","1"
"15962587","2019/04/05 00:00","飞凤轩[进门]","1"
"20719722","2019/04/05 00:00","飞凤轩[进门]","1"
"17061445","2019/04/05 00:00","第六教学楼[进门]","1"
"17061445","2019/04/05 00:00","第六教学楼[进门]","1"
"13941872","2019/04/05 00:00","青鸾苑[进门]","1"
"18235383","2019/04/05 20:02","第六教学楼[出门]","1"
"22232788","2019/04/05 00:00","青鸾苑[进门]","1"
"17723957","2019/04/05 20:03","飞凤轩[进门]","1"
"12841360","2019/04/05 20:03","青鸾苑[进门]","1"
"19352298","2019/04/05 20:03","第六教学楼[出门]","1"
"24023579","2019/04/05 20:03","飞凤轩[进门]","1"
"2936768","2019/04/05 00:00","第六教学楼[进门]","1"
"25462386","2019/04/05 00:00","飞凤轩[进门]","1"
"5137269","2019/04/05 20:04","飞凤轩[进门]","0"
"14118906","2019/04/05 20:04","飞凤轩[进门]","1"
"24023579","2019/04/05 00:00","飞凤轩[出门]","1"
"13427988","2019/04/05 20:05","第六教学楼[出门]","1"
"6714820","2019/04/05 20:05","第六教学楼[进门]","1"
"2705591","2019/04/05 00:00","青鸾苑[进门]","1"
"1354447","2019/04/05 00:00","第六教学楼[进门]","0"
"21609674","2019/04/05 00:00","第六教学楼[进门]","1"
"19352298","2019/04/05 20:06","第六教学楼[进门]","1"
"9210324","2019/04/05 00:00","青鸾苑[进门]","1"
"17436149","2019/04/05 00:00","飞凤轩[进门]","1"
"19113218","2019/04/05 20:09","第六教学楼[出门]","1"
"18235383","2019/04/05 00:00","第六教学楼[进门]","1"
"17606266","2019/04/05 00:00","飞凤轩[出门]","1"
"16751088","2019/04/05 00:00","第六教学楼[进门]","1"
"8643664","2019/04/05 20:11","飞凤轩[出门]","1"
"8643664","2019/04/05 20:11","飞凤轩[进门]","1"
"562582","2019/04/05 00:00","飞凤轩[进门]","1"
"1107174","2019/04/05 20:14","第六教学楼[出门]","1"
"4301527","2019/04/05 20:15","第六教学楼[进门]","1"
"17605989","2019/04/05 20:15","第六教学楼[出门]","1"
"1107174","2019/04/05 20:17","第六教学楼[进门]","1"
"17835991","2019/04/05 20:17","青鸾苑[出门]","1"
"17605989","2019/04/05 20:19","第六教学楼[进门]","1"
"20757850","2019/04/05 20:20","飞凤轩[出门]","1"
"20619690","2019/04/05 20:21","第六教学楼[出门]","1"
"18463287","2019/04/05 20:21","飞凤轩[进门]","1"
"18463287","2019/04/05 20:21","飞凤轩[出门]","1"
"19626058","2019/04/05 20:22","第六教学楼[出门]","1"
"21756842","2019/04/05 20:22","飞凤轩[进门]","1"
"13749824","2019/04/05 20:23","青鸾苑[进门]","1"
"13749824","2019/04/05 20:23","青鸾苑[进门]","1"
"24102391","2019/04/05 20:23","飞凤轩[进门]","1"
"20843082","2019/04/05 20:24","飞凤轩[进门]","1"
"18614986","2019/04/05 20:26","青鸾苑[出门]","1"
"21105431","2019/04/05 20:27","第六教学楼[出门]","1"
"16944213","2019/04/05 20:27","第六教学楼[出门]","1"
"21946970","2019/04/05 20:28","飞凤轩[出门]","1"
"4755460","2019/04/05 20:29","青鸾苑[出门]","1"
"19127706","2019/04/05 20:30","飞凤轩[进门]","1"
"11709122","2019/04/05 20:30","第六教学楼[出门]","1"
"18764826","2019/04/05 20:31","飞凤轩[进门]","1"
"16944213","2019/04/05 20:31","第六教学楼[进门]","1"
"19036071","2019/04/05 20:32","第六教学楼[出门]","1"
"11709122","2019/04/05 20:32","第六教学楼[进门]","1"
"5363787","2019/04/05 20:33","飞凤轩[进门]","1"
"1252119","2019/04/05 20:33","飞凤轩[出门]","1"
"16401127","2019/04/05 20:34","青鸾苑[出门]","1"
"20627946","2019/04/05 20:34","飞凤轩[出门]","1"
"1313391","2019/04/05 20:34","青鸾苑[出门]","0"
"24159904","2019/04/05 20:34","青鸾苑[出门]","1"
"1313391","2019/04/05 20:34","青鸾苑[出门]","0"
"20602538","2019/04/05 20:35","飞凤轩[进门]","1"
"5833892","2019/04/05 20:35","第六教学楼[进门]","1"
"20554055","2019/04/05 20:35","青鸾苑[进门]","1"
"1160598","2019/04/05 20:36","飞凤轩[出门]","1"
"7422603","2019/04/05 20:37","第六教学楼[出门]","1"
"19654586","2019/04/05 20:37","第六教学楼[进门]","1"
"6021940","2019/04/05 20:38","飞凤轩[进门]","1"
"19127706","2019/04/05 20:38","飞凤轩[出门]","1"
"20804410","2019/04/05 20:38","飞凤轩[进门]","1"
"6105532","2019/04/05 20:39","飞凤轩[进门]","1"
"16149716","2019/04/05 20:40","第六教学楼[进门]","1"
"8551712","2019/04/05 20:41","飞凤轩[出门]","1"
"19001306","2019/04/05 20:41","飞凤轩[出门]","1"
"7422603","2019/04/05 20:41","第六教学楼[进门]","1"
"1160598","2019/04/05 20:41","飞凤轩[进门]","1"
"20801082","2019/04/05 20:42","飞凤轩[进门]","1"
"6105532","2019/04/05 20:43","飞凤轩[出门]","1"
"13764603","2019/04/05 20:43","飞凤轩[出门]","1"
"19113218","2019/04/05 20:44","第六教学楼[进门]","1"
"20346682","2019/04/05 20:46","第六教学楼[出门]","1"
"19225882","2019/04/05 20:46","飞凤轩[进门]","1"
"14823236","2019/04/05 20:47","第六教学楼[进门]","1"
"15815707","2019/04/05 20:47","青鸾苑[进门]","1"
"20435898","2019/04/05 20:48","飞凤轩[进门]","1"
"19218874","2019/04/05 20:49","第六教学楼[进门]","1"
"19218874","2019/04/05 20:49","第六教学楼[进门]","1"
"17643924","2019/04/05 20:49","飞凤轩[进门]","1"
"18235383","2019/04/05 20:50","第六教学楼[出门]","1"
"18235383","2019/04/05 20:50","第六教学楼[进门]","1"
"18152039","2019/04/05 20:50","第六教学楼[出门]","1"
"20627946","2019/04/05 20:50","飞凤轩[进门]","1"
"8551712","2019/04/05 20:51","飞凤轩[进门]","1"
"17922823","2019/04/05 20:54","青鸾苑[进门]","1"
"11612682","2019/04/05 20:54","飞凤轩[进门]","1"
"12503931","2019/04/05 20:55","飞凤轩[出门]","1"
"16137467","2019/04/05 20:56","飞凤轩[进门]","1"
"20242295","2019/04/05 20:56","第六教学楼[出门]","1"
"21403538","2019/04/05 20:57","第六教学楼[出门]","1"
"24342411","2019/04/05 20:58","飞凤轩[进门]","1"
"21648394","2019/04/05 20:59","飞凤轩[进门]","1"
"12503931","2019/04/05 20:59","飞凤轩[进门]","1"
"19930282","2019/04/05 21:00","飞凤轩[进门]","1"
"20242295","2019/04/05 21:00","第六教学楼[进门]","1"
"21403538","2019/04/05 21:00","第六教学楼[进门]","1"
"21712714","2019/04/05 00:00","第六教学楼[进门]","1"
"13021776","2019/04/05 21:02","飞凤轩[进门]","1"
"18839314","2019/04/05 00:00","第六教学楼[进门]","1"
"22639082","2019/04/05 00:00","飞凤轩[进门]","1"
"20260906","2019/04/05 21:03","飞凤轩[进门]","1"
"19941946","2019/04/05 00:00","飞凤轩[出门]","1"
"9747042","2019/04/05 00:00","第六教学楼[进门]","1"
"16116711","2019/04/05 21:06","第六教学楼[进门]","1"
"19435482","2019/04/05 21:07","飞凤轩[进门]","1"
"17841543","2019/04/05 21:07","第六教学楼[进门]","1"
"21027066","2019/04/05 00:00","第六教学楼[进门]","1"
"17327637","2019/04/05 00:00","飞凤轩[进门]","1"
"19442490","2019/04/05 00:00","飞凤轩[出门]","1"
"340119","2019/04/05 21:11","青鸾苑[出门]","1"
"6251115","2019/04/05 21:13","飞凤轩[出门]","1"
"22128116","2019/04/05 21:13","第六教学楼[出门]","1"
"21902826","2019/04/05 21:13","飞凤轩[进门]","1"
"15119092","2019/04/05 21:14","飞凤轩[出门]","1"
"25262471","2019/04/05 21:14","青鸾苑[进门]","1"
"19262730","2019/04/05 21:14","飞凤轩[进门]","1"
"15815707","2019/04/05 21:15","青鸾苑[出门]","1"
"2936768","2019/04/05 21:15","第六教学楼[进门]","1"
"5404752","2019/04/05 21:18","第六教学楼[出门]","1"
"322310","2019/04/05 21:22","第六教学楼[出门]","1"
"5404752","2019/04/05 21:22","第六教学楼[进门]","1"
"250123","2019/04/05 21:23","第五教学楼[进门]","1"
"20531178","2019/04/05 21:24","飞凤轩[进门]","1"
"12758251","2019/04/05 21:24","飞凤轩[出门]","1"
"19050394","2019/04/05 21:25","飞凤轩[进门]","1"
"20904375","2019/04/05 21:25","第六教学楼[出门]","1"
"17521941","2019/04/05 21:26","飞凤轩[进门]","1"
"20527930","2019/04/05 21:26","飞凤轩[进门]","1"
"322310","2019/04/05 21:26","第六教学楼[进门]","1"
"4533095","2019/04/05 21:26","青鸾苑[出门]","1"
"22128116","2019/04/05 21:27","第六教学楼[进门]","1"
"17708197","2019/04/05 21:27","第六教学楼[出门]","1"
"20111194","2019/04/05 21:29","飞凤轩[进门]","1"
"5310804","2019/04/05 21:29","第六教学楼[进门]","1"
"17708197","2019/04/05 21:30","第六教学楼[进门]","1"
"1904139","2019/04/05 21:30","飞凤轩[进门]","1"
"7855234","2019/04/05 21:30","第六教学楼[进门]","1"
"17255669","2019/04/05 21:31","飞凤轩[出门]","1"
"311051","2019/04/05 21:31","飞凤轩[进门]","1"
"17130261","2019/04/05 21:32","飞凤轩[进门]","1"
"15250580","2019/04/05 21:32","第六教学楼[出门]","1"
"20904375","2019/04/05 21:33","第六教学楼[进门]","1"
"15119092","2019/04/05 21:34","飞凤轩[进门]","1"
"340119","2019/04/05 21:35","青鸾苑[进门]","1"
"6105532","2019/04/05 21:36","青鸾苑[进门]","1"
"18801799","2019/04/05 21:36","飞凤轩[进门]","1"
"21862442","2019/04/05 21:36","飞凤轩[进门]","1"
"17057831","2019/04/05 21:36","第六教学楼[出门]","1"
"5818964","2019/04/05 21:37","青鸾苑[进门]","1"
"16442340","2019/04/05 21:37","飞凤轩[进门]","1"
"15250580","2019/04/05 21:38","第六教学楼[进门]","1"
"13741120","2019/04/05 21:38","飞凤轩[进门]","1"
"24102391","2019/04/05 21:38","飞凤轩[出门]","1"
"8864706","2019/04/05 21:39","第六教学楼[进门]","0"
"19127706","2019/04/05 21:39","飞凤轩[进门]","1"
"745712","2019/04/05 21:39","第六教学楼[进门]","1"
"15923668","2019/04/05 21:39","第六教学楼[出门]","1"
"17255669","2019/04/05 21:40","飞凤轩[进门]","1"
"16614864","2019/04/05 21:41","飞凤轩[进门]","1"
"17726999","2019/04/05 21:41","第六教学楼[进门]","1"
"16819319","2019/04/05 21:42","青鸾苑[进门]","1"
"17130261","2019/04/05 21:42","飞凤轩[出门]","1"
"8643664","2019/04/05 21:42","飞凤轩[进门]","1"
"17130261","2019/04/05 21:42","飞凤轩[进门]","1"
"17164389","2019/04/05 21:42","飞凤轩[出门]","1"
"15923668","2019/04/05 21:43","第六教学楼[进门]","1"
"21009434","2019/04/05 21:44","飞凤轩[出门]","1"
"17057831","2019/04/05 21:44","第六教学楼[进门]","1"
"14823236","2019/04/05 21:44","第六教学楼[出门]","1"
"5310804","2019/04/05 21:45","第六教学楼[进门]","1"
"21009434","2019/04/05 21:45","飞凤轩[进门]","1"
"21707514","2019/04/05 21:47","飞凤轩[进门]","1"
"14823236","2019/04/05 21:48","第六教学楼[进门]","1"
"15419940","2019/04/05 21:48","青鸾苑[进门]","1"
"18707378","2019/04/05 21:48","第六教学楼[出门]","1"
"19536490","2019/04/05 21:49","第六教学楼[进门]","1"
"17106069","2019/04/05 21:50","飞凤轩[进门]","1"
"436790","2019/04/05 21:51","飞凤轩[进门]","1"
"8011572","2019/04/05 21:51","飞凤轩[进门]","1"
"1363371","2019/04/05 21:52","第六教学楼[出门]","1"
"10122178","2019/04/05 21:53","第六教学楼[出门]","1"
"18240935","2019/04/05 21:53","第六教学楼[进门]","1"
"17844327","2019/04/05 21:54","青鸾苑[进门]","1"
"7044260","2019/04/05 21:55","青鸾苑[进门]","1"
"19425002","2019/04/05 21:55","飞凤轩[进门]","1"
"10556706","2019/04/05 21:56","第六教学楼[进门]","1"
"5458452","2019/04/05 21:56","第六教学楼[进门]","1"
"21402010","2019/04/05 21:57","飞凤轩[进门]","1"
"6714820","2019/04/05 21:58","第六教学楼[进门]","1"
"19941946","2019/04/05 22:00","飞凤轩[进门]","1"
"1611067","2019/04/05 22:02","第六教学楼[出门]","1"
"6100267","2019/04/05 00:00","飞凤轩[进门]","1"
"21365466","2019/04/05 22:02","飞凤轩[进门]","1"
"18426266","2019/04/05 22:03","飞凤轩[出门]","1"
"21151626","2019/04/05 00:00","飞凤轩[进门]","1"
"19442490","2019/04/05 22:04","飞凤轩[进门]","1"
"1611067","2019/04/05 22:04","第六教学楼[进门]","1"
"1127611","2019/04/05 00:00","第六教学楼[出门]","1"
"11939106","2019/04/05 00:00","青鸾苑[进门]","1"
"15801451","2019/04/05 22:08","飞凤轩[进门]","1"
"11709122","2019/04/05 00:00","第六教学楼[出门]","1"
"1054944","2019/04/05 22:12","飞凤轩[进门]","1"
"20203770","2019/04/05 22:13","第六教学楼[出门]","1"
"2044299","2019/04/05 22:13","第六教学楼[出门]","1"
"20540746","2019/04/05 22:13","飞凤轩[进门]","1"
"21455050","2019/04/05 22:14","第六教学楼[出门]","1"
"23730199","2019/04/05 22:14","第六教学楼[出门]","1"
"4533095","2019/04/05 22:14","青鸾苑[进门]","1"
"20203770","2019/04/05 22:15","第六教学楼[进门]","1"
